name,district,price,bedroom,wc,acreage,link,date
"Bán gấp biệt thự Nguyễn Cửu Vân, Bình Thạnh. Dt(19x32m). Cn: 328m2","Quận Bình Thạnh, TPHCM",48 tỷ,6 PN,6 WC,48 m2,https://mogi.vn/quan-binh-thanh/mua-nha-biet-thu-lien-ke/ban-gap-biet-thu-nguyen-cuu-van-binh-thanh-dt-19x32m-cn-328m2-id22568505,2024-05-30
"Bán Nhà Mặt Tiền TRẦN KHÁNH DƯ-, P. Tân Định, Quận 1. DT : 8❌ 25m, 4 T","Quận 1, TPHCM",61 tỷ,10 PN,5 WC,88 m2,https://mogi.vn/quan-1/mua-nha-mat-tien-pho/ban-nha-mat-tien-tran-khanh-du-p-tan-dinh-quan-1-dt-8-25m-4-t-id22568507,2024-05-30
"Bán nhà hẻm 6m Tân Quý, Tân Phú, 4 tầng, 5x14M, 8,5 tỷ ( TL )","Quận Tân Phú, TPHCM",8 tỷ 500 triệu,2 PN,2 WC,60 m2,https://mogi.vn/quan-tan-phu/mua-nha-hem-ngo/ban-nha-hem-6m-tan-quy-tan-phu-4-tang-5x14m-8-5-ty-tl-id22568512,2024-05-30
"Bán gấp nhà mới Tăng Nhơn Phú A, TP Thủ Đức, 56m2, giá chỉ 3ty5 TL","Quận 9 (TP. Thủ Đức), TPHCM",3 tỷ 500 triệu,0 PN,0 WC,110 m2,https://mogi.vn/quan-9/mua-nha-hem-ngo/ban-gap-nha-moi-tang-nhon-phu-a-tp-thu-duc-56m2-gia-chi-3ty5-tl-id22568439,2024-05-30
"Bán gấp nhà mới Tăng Nhơn Phú A, TP Thủ Đức, 56m2, giá chỉ 3ty5 TL","Quận 9 (TP. Thủ Đức), TPHCM",3 tỷ 500 triệu,3 PN,3 WC,50 m2,https://mogi.vn/quan-9/mua-nha-hem-ngo/ban-gap-nha-moi-tang-nhon-phu-a-tp-thu-duc-56m2-gia-chi-3ty5-tl-id22568439,2024-05-30
TT Gò Vấp Chính Chủ 1Đời 100m² Hẻm Xe Hơi Thông nhỉnh 6.5tỷthương ượng,"Quận Gò Vấp, TPHCM",6 tỷ 500 triệu,4 PN,3 WC,50 m2,https://mogi.vn/quan-go-vap/mua-nha-hem-ngo/tt-go-vap-chinh-chu-1doi-100m-hem-xe-hoi-thong-nhinh-6-5tythuong-uong-id22568142,2024-05-30
"50TRIEU HÀNG THÁNG, 4 TẦNG MẶTTIỀN đường Lý Thái Tổ Q.10, 5pn 4wc10","Quận 10, TPHCM",14 tỷ 800 triệu,4 PN,4 WC,85 m2,https://mogi.vn/quan-10/mua-nha-mat-tien-pho/50trieu-hang-thang-4-tang-mattien-duong-ly-thai-to-q-10-5pn-4wc10-id22568293,2024-05-30
Bán nhà Thích Quảng Đức P4 Phú Nhuận 6x10/4TY7 SHR đang cho thuê 18tr.,"Quận Phú Nhuận, TPHCM",4 tỷ 700 triệu,3 PN,3 WC,49 m2,https://mogi.vn/quan-phu-nhuan/mua-nha-mat-tien-pho/ban-nha-thich-quang-duc-p4-phu-nhuan-6x10-4ty7-shr-dang-cho-thue-18tr-id22568488,2024-05-30
Hẻm Xe Hơi_ Đường Phạm Văn Chiêu_ 40m2 5 Lầu 4PN 4WC ngay chợ Thạch Đà,"Quận Gò Vấp, TPHCM",5 tỷ,5 PN,5 WC,138 m2,https://mogi.vn/quan-go-vap/mua-nha-hem-ngo/hem-xe-hoi-duong-pham-van-chieu-40m2-5-lau-4pn-4wc-ngay-cho-thach-da-id22567483,2024-05-30
"Bán nhà 2/ Hẻm xe hơi - Lê Văn Quới, 42m2, ở ngay 3 Tỷ hơn","Quận Bình Tân, TPHCM",3 tỷ 540 triệu,1 PN,1 WC,214 m2,https://mogi.vn/quan-binh-tan/mua-nha-hem-ngo/ban-nha-2-hem-xe-hoi-le-van-quoi-42m2-o-ngay-3-ty-hon-id22487891,2024-05-30
"✨Bán nhà 2 Tầng Lê Văn Quới, 4.1x16M, hẻm 6M, ở ngay 4 tỷ hơn xíu✨","Quận Bình Tân, TPHCM",4 tỷ 290 triệu,5 PN,6 WC,1000 m2,https://mogi.vn/quan-binh-tan/mua-nha-hem-ngo/ban-nha-2-tang-le-van-quoi-4-1x16m-hem-6m-o-ngay-4-ty-hon-xiu-id22551860,2024-05-30
"✨Bán nhà 2 Tầng Lê Văn Quới, 4.1x16M, hẻm 6M, ở ngay 4 tỷ hơn xíu✨","Quận Bình Tân, TPHCM",4 tỷ 290 triệu,4 PN,3 WC,161 m2,https://mogi.vn/quan-binh-tan/mua-nha-hem-ngo/ban-nha-2-tang-le-van-quoi-4-1x16m-hem-6m-o-ngay-4-ty-hon-xiu-id22551860,2024-05-30
"Bán nhà Lê Văn Quới, hẻm số 8, sát Ngã Tư Bốn Xã, 45m2, lầu đúc, HXH","Quận Bình Tân, TPHCM",3 tỷ 800 triệu,4 PN,5 WC,160 m2,https://mogi.vn/quan-binh-tan/mua-nha-hem-ngo/ban-nha-le-van-quoi-hem-so-8-sat-nga-tu-bon-xa-45m2-lau-duc-hxh-id22455492,2024-05-30
"Bán nhà 2 tầng đường Mã Lò ngay Lê Văn Quới, 79m2, hẻm xe tải thông","Quận Bình Tân, TPHCM",4 tỷ 50 triệu,3 PN,3 WC,50 m2,https://mogi.vn/quan-binh-tan/mua-nha-hem-ngo/ban-nha-2-tang-duong-ma-lo-ngay-le-van-quoi-79m2-hem-xe-tai-thong-id22491720,2024-05-30
"Bán nhà đường Hương Lộ 2, gần bốn xã, 2 tầng 55m2 sạch đẹp, dân trí","Quận Bình Tân, TPHCM",4 tỷ 340 triệu,37 PN,40 WC,200 m2,https://mogi.vn/quan-binh-tan/mua-nha-hem-ngo/ban-nha-duong-huong-lo-2-gan-bon-xa-2-tang-55m2-sach-dep-dan-tri-id22476872,2024-05-30
"💥Bán nhà 3 tầng gần Gò Xoài, Hẻm 8m sát mặt tiền💥","Quận Bình Tân, TPHCM",3 tỷ 490 triệu,10 PN,5 WC,88 m2,https://mogi.vn/quan-binh-tan/mua-nha-hem-ngo/ban-nha-3-tang-gan-go-xoai-hem-8m-sat-mat-tien-id22484469,2024-05-30
"Bán nhà hẻm đường Bình Trị Đông, ô tô đổ cửa, 4 tầng 33m2 ở ngay","Quận Bình Tân, TPHCM",4 tỷ 90 triệu,4 PN,5 WC,56 m2,https://mogi.vn/quan-binh-tan/mua-nha-hem-ngo/ban-nha-hem-duong-binh-tri-dong-o-to-do-cua-4-tang-33m2-o-ngay-id22476466,2024-05-30
"Bán nhà Lê Văn Quới, hẻm nhựa 4m thoáng 2 tầng 52m2 ở ngay","Quận Bình Tân, TPHCM",3 tỷ 890 triệu,6 PN,7 WC,56 m2,https://mogi.vn/quan-binh-tan/mua-nha-hem-ngo/ban-nha-le-van-quoi-hem-nhua-4m-thoang-2-tang-52m2-o-ngay-id22476459,2024-05-30
"Tặng Nội thất xịn ❗  Bán nhà 2 tầng Tân Hòa Đông, mới toanh 44m2 sát m","Quận Bình Tân, TPHCM",3 tỷ 390 triệu,4 PN,5 WC,163 m2,https://mogi.vn/quan-binh-tan/mua-nha-hem-ngo/tang-noi-that-xin-ban-nha-2-tang-tan-hoa-dong-moi-toanh-44m2-sat-m-id22464880,2024-05-30
"Mặt tiền VIP, Gần Aeon Tân Phú, 48m2 khu sầm uất không QH chỉ 3 tỷ hơn","Quận Bình Tân, TPHCM",3 tỷ 870 triệu,5 PN,3 WC,496 m2,https://mogi.vn/quan-binh-tan/mua-nha-hem-ngo/mat-tien-vip-gan-aeon-tan-phu-48m2-khu-sam-uat-khong-qh-chi-3-ty-hon-id22460429,2024-05-30
"🆘 Giảm 250tr ! 4x12M, lầu đúc, Gần Aeon Tân Phú Hẻm 5m. Giá 3.24 Tỷ","Quận Bình Tân, TPHCM",3 tỷ 240 triệu,3 PN,3 WC,75 m2,https://mogi.vn/quan-binh-tan/mua-nha-hem-ngo/giam-250tr-4x12m-lau-duc-gan-aeon-tan-phu-hem-5m-gia-3-24-ty-id22456703,2024-05-30
Bán Nhà 3 Tầng (4x13M) khu p/lô gần Tân Kỳ Tân Quý - Mã Lò chỉ 4.04 tỷ,"Quận Bình Tân, TPHCM",4 tỷ 40 triệu,4 PN,3 WC,161 m2,https://mogi.vn/quan-binh-tan/mua-nha-hem-ngo/ban-nha-3-tang-4x13m-khu-p-lo-gan-tan-ky-tan-quy-ma-lo-chi-4-04-ty-id22553989,2024-05-30
"HẤP DẪN ĐÂY! Bán nhà DT lớn 95m2/ 9 tỷ Tô Ngọc Vân, quận 12.","Quận 12, TPHCM",9 tỷ,3 PN,3 WC,50 m2,https://mogi.vn/quan-12/mua-nha-mat-tien-pho/hap-dan-day-ban-nha-dt-lon-95m2-9-ty-to-ngoc-van-quan-12-id22568451,2024-05-30
"Bán nhà 1/ đường nhựa, hẻm thông Lê Văn Quới, 40m2, lầu BT, shr, chỉ 3","Quận Bình Tân, TPHCM",3 tỷ 600 triệu,36 PN,38 WC,117 m2,https://mogi.vn/quan-binh-tan/mua-nha-hem-ngo/ban-nha-1-duong-nhua-hem-thong-le-van-quoi-40m2-lau-bt-shr-chi-3-id22456155,2024-05-30
Chuyển nhượng gấp tòa VP Hầm + 8 tầng sát góc Nguyễn Văn Cừ đoạn đẹp,"Quận 5, TPHCM",170 tỷ,1 PN,1 WC,410 m2,https://mogi.vn/quan-5/mua-nha-mat-tien-pho/chuyen-nhuong-gap-toa-vp-ham-8-tang-sat-goc-nguyen-van-cu-doan-dep-id22568376,2024-05-30
Bán nhà HXH khu Phan Xích Long P3 Phú Nhuận 60m2/2TY770 đang thuê 19tr,"Quận Phú Nhuận, TPHCM",2 tỷ 770 triệu,0 PN,0 WC,300 m2,https://mogi.vn/quan-phu-nhuan/mua-nha-mat-tien-pho/ban-nha-hxh-khu-phan-xich-long-p3-phu-nhuan-60m2-2ty770-dang-thue-19tr-id22568461,2024-05-30
"Bán gấp tòa nhà 4 tầng ngay đường Cao Thắng, Quận 10 DT 16,5 x 54m","Quận 10, TPHCM",180 tỷ,6 PN,6 WC,70 m2,https://mogi.vn/quan-10/mua-nha-mat-tien-pho/ban-gap-toa-nha-4-tang-ngay-duong-cao-thang-quan-10-dt-16-5-x-54m-id22568377,2024-05-30
Bán gấp nhà mặt tiền Hoàng Văn Thụ Phường 4 Quận Tân Bình DT 17x30m,"Quận Tân Bình, TPHCM",100 tỷ,2 PN,1 WC,15 m2,https://mogi.vn/quan-tan-binh/mua-nha-mat-tien-pho/ban-gap-nha-mat-tien-hoang-van-thu-phuong-4-quan-tan-binh-dt-17x30m-id22568378,2024-05-30
"Tòa nhà HXH Lê Văn Sỹ Phường 13 Quận 3 DT: 6,2x18m 7Tầng Thang Máy","Quận 3, TPHCM",25 tỷ,2 PN,2 WC,52 m2,https://mogi.vn/quan-3/mua-nha-hem-ngo/toa-nha-hxh-le-van-sy-phuong-13-quan-3-dt-6-2x18m-7tang-thang-may-id22568380,2024-05-30
"Bán Biệt Thự Quận 3. Hẻm xe hơi 8m. DT: 7,3mx18m. nở hậu 7,6m. 3 Lầu.","Quận 3, TPHCM",31 tỷ,2 PN,2 WC,56 m2,https://mogi.vn/quan-3/mua-nha-biet-thu-lien-ke/ban-biet-thu-quan-3-hem-xe-hoi-8m-dt-7-3mx18m-no-hau-7-6m-3-lau-id22568381,2024-05-30
Nhà 3 tầng full nội thất 100m2 (5x20) 10.6 tỷ đường Nguyễn Duy Trinh.,"Quận 2 (TP. Thủ Đức), TPHCM",10 tỷ 600 triệu,2 PN,1 WC,22 m2,https://mogi.vn/quan-2/mua-nha-mat-tien-pho/nha-3-tang-full-noi-that-100m2-5x20-10-6-ty-duong-nguyen-duy-trinh-id22568296,2024-05-30
Bán Nhà 2 Tầng 12.8 tỷ.  Đường Quốc Hương Thảo Điền Quận 2.,"Quận 2 (TP. Thủ Đức), TPHCM",12 tỷ 800 triệu,4 PN,4 WC,50 m2,https://mogi.vn/quan-2/mua-nha-mat-tien-pho/ban-nha-2-tang-12-8-ty-duong-quoc-huong-thao-dien-quan-2-id22568334,2024-05-30
"Chỉ 2.4 Tỷ SHR, HXH Tân Chánh Hiệp, Quận 12, 48M2, 2 Tầng, 3PN, Gấp Bá","Quận 12, TPHCM",2 tỷ 400 triệu,4 PN,5 WC,152 m2,https://mogi.vn/quan-12/mua-nha-hem-ngo/chi-2-4-ty-shr-hxh-tan-chanh-hiep-quan-12-48m2-2-tang-3pn-gap-ba-id22568145,2024-05-30
"Bán Nhà HXH 52m2 Giá 5,5tỷ Bình Thạnh Phan Văn Trị","Quận Bình Thạnh, TPHCM",5 tỷ 500 triệu,4 PN,6 WC,140 m2,https://mogi.vn/quan-binh-thanh/mua-nha-hem-ngo/ban-nha-hxh-52m2-gia-5-5ty-binh-thanh-phan-van-tri-id22568343,2024-05-30
Hiếm! Bán gấp nhà C4 120m2 - Hẻm ôtô - Thích hợp xây CHDV,"Quận Bình Thạnh, TPHCM",7 tỷ 590 triệu,3 PN,3 WC,30 m2,https://mogi.vn/quan-binh-thanh/mua-nha-hem-ngo/hiem-ban-gap-nha-c4-120m2-hem-oto-thich-hop-xay-chdv-id22568351,2024-05-30
"Giảm thêm 400Tr! Bán nhanh nhà 4 tầng 65m2 - Ngang rộng 5,8m - Hẻm ôtô","Quận Bình Thạnh, TPHCM",6 tỷ 690 triệu,4 PN,4 WC,135 m2,https://mogi.vn/quan-binh-thanh/mua-nha-hem-ngo/giam-them-400tr-ban-nhanh-nha-4-tang-65m2-ngang-rong-5-8m-hem-oto-id22568347,2024-05-30
Ngộp giảm thêm 500tr! Bán gấp lô đất đẹp 50m2 - Mặt tiền Đường số 6,"Quận Bình Thạnh, TPHCM",7 tỷ 99 triệu,11 PN,11 WC,80 m2,https://mogi.vn/quan-binh-thanh/mua-nha-hem-ngo/ngop-giam-them-500tr-ban-gap-lo-dat-dep-50m2-mat-tien-duong-so-6-id22568344,2024-05-30
"TÂN PHÚ - P, TÂN SƠN NHÌ- HẺM Ô TÔ THÔNG- 50m2- 2 tầng chỉ 5.2 TỶ tl","Quận Tân Phú, TPHCM",5 tỷ 200 triệu,3 PN,3 WC,50 m2,https://mogi.vn/quan-tan-phu/mua-nha-hem-ngo/tan-phu-p-tan-son-nhi-hem-o-to-thong-50m2-2-tang-chi-5-2-ty-tl-id22557471,2024-05-30
"Bán nhà MTKD HXH Hoàng Sa, P.8, Q.3 66m2/4TY270 SHR đang cho thuê 17tr","Quận 3, TPHCM",4 tỷ 270 triệu,2 PN,2 WC,35 m2,https://mogi.vn/quan-3/mua-nha-mat-tien-pho/ban-nha-mtkd-hxh-hoang-sa-p-8-q-3-66m2-4ty270-shr-dang-cho-thue-17tr-id22568323,2024-05-30
"Cần bán gấp nhà Đoàn Văn Bơ, P14, Q4,66m2,3ty560tr,SHR,cho thuê 19tr","Quận 4, TPHCM",3 tỷ 560 triệu,10 PN,5 WC,88 m2,https://mogi.vn/quan-4/mua-nha-mat-tien-pho/can-ban-gap-nha-doan-van-bo-p14-q4-66m2-3ty560tr-shr-cho-thue-19tr-id22568284,2024-05-30
"Siêu phẩm hẻm MT Đoàn Văn Bơ, P.10, Q.4 72m2/3TY470 1T2L 2PN thuê 16tr","Quận 4, TPHCM",3 tỷ 470 triệu,8 PN,9 WC,95 m2,https://mogi.vn/quan-4/mua-nha-mat-tien-pho/sieu-pham-hem-mt-doan-van-bo-p-10-q-4-72m2-3ty470-1t2l-2pn-thue-16tr-id22568304,2024-05-30
"Siêu phẩm hẻm MT Đoàn Văn Bơ, P.10, Q.4 72m2/3TY470 1T2L 2PN thuê 16tr","Quận 4, TPHCM",3 tỷ 470 triệu,8 PN,9 WC,95 m2,https://mogi.vn/quan-4/mua-nha-mat-tien-pho/sieu-pham-hem-mt-doan-van-bo-p-10-q-4-72m2-3ty470-1t2l-2pn-thue-16tr-id22568304,2024-05-30
"Bán nhà HXH 5m Phạm Văn Hai, P.5, Tân Bình 72m2/3TY7 3PN SHR thuê 16tr","Quận Tân Bình, TPHCM",3 tỷ 700 triệu,4 PN,3 WC,161 m2,https://mogi.vn/quan-tan-binh/mua-nha-mat-tien-pho/ban-nha-hxh-5m-pham-van-hai-p-5-tan-binh-72m2-3ty7-3pn-shr-thue-16tr-id22568285,2024-05-30
Bán nhà HXH sát MT Phổ Quang P.2 Tân Bình 64m2/3TY370 SHR cho thuê 16t,"Quận Tân Bình, TPHCM",3 tỷ 370 triệu,3 PN,3 WC,35 m2,https://mogi.vn/quan-tan-binh/mua-nha-mat-tien-pho/ban-nha-hxh-sat-mt-pho-quang-p-2-tan-binh-64m2-3ty370-shr-cho-thue-16t-id22568259,2024-05-30
