name,district,price,bedroom,wc,acreage,link,date
"Bán nhà HXH 1T3L Đình Phong Phú, TNPB, 84m2, chỉ 7.350 tỷ.","Quận 9 (TP. Thủ Đức), TPHCM",7 tỷ 350 triệu,3 PN,2 WC,52 m2,https://mogi.vn/quan-9/mua-nha-hem-ngo/ban-nha-hxh-1t3l-dinh-phong-phu-tnpb-84m2-chi-7-350-ty-id22569915,2024-06-03
"Giảm 200tr, Mặt tiền KD Đường số 2, TnpB, 88.5 m2, chỉ còn 7.5 tỷ.","Quận 9 (TP. Thủ Đức), TPHCM",7 tỷ 500 triệu,3 PN,3 WC,54 m2,https://mogi.vn/quan-9/mua-nha-mat-tien-pho/giam-200tr-mat-tien-kd-duong-so-2-tnpb-88-5-m2-chi-con-7-5-ty-id22569921,2024-06-03
"Hàng thơm - Nhà 1 lầu mặt tiền hẻm xe hơi Trần Xuân Soạn, Quận 7","Quận 7, TPHCM",5 tỷ 200 triệu,0 PN,0 WC,160 m2,https://mogi.vn/quan-7/mua-nha-hem-ngo/hang-thom-nha-1-lau-mat-tien-hem-xe-hoi-tran-xuan-soan-quan-7-id22570560,2024-06-03
Bán nhà đẹp 3 lầu 401/35/1 Nguyễn Văn Khối P8 Gò Vấp (Làng Hoa),"Quận Gò Vấp, TPHCM",7 tỷ,4 PN,3 WC,94 m2,https://mogi.vn/quan-go-vap/mua-nha-hem-ngo/ban-nha-dep-3-lau-401-35-1-nguyen-van-khoi-p8-go-vap-lang-hoa-id22567181,2024-06-03
Chỉ 50 triệu/m2 cho căn biệt thự 3 lầu dát vàng Quận 2. DT đất 252m2,"Quận 2 (TP. Thủ Đức), TPHCM",29 tỷ,2 PN,2 WC,90 m2,https://mogi.vn/quan-2/mua-nha-biet-thu-lien-ke/chi-50-trieu-m2-cho-can-biet-thu-3-lau-dat-vang-quan-2-dt-dat-252m2-id22570567,2024-06-03
"Bán nhà Đường Lê Văn Việt, Tăng Nhơn Phú B, Quận 9, 62m2, chỉ 4.28 tỷ.","Quận 9 (TP. Thủ Đức), TPHCM",4 tỷ 280 triệu,3 PN,3 WC,87 m2,https://mogi.vn/quan-9/mua-nha-hem-ngo/ban-nha-duong-le-van-viet-tang-nhon-phu-b-quan-9-62m2-chi-4-28-ty-id22569989,2024-06-03
"Bán căn hộ dịch vụ 15 phòng rẻ đẹp (4,1x23) 1053/32/3 Lê Đức Thọ, F16,","Quận Gò Vấp, TPHCM",8 tỷ 400 triệu,4 PN,3 WC,73 m2,https://mogi.vn/quan-go-vap/mua-nha-hem-ngo/ban-can-ho-dich-vu-15-phong-re-dep-4-1x23-1053-32-3-le-duc-tho-f16-id22567228,2024-06-03
"Bán nhà ngay Đại lộ 2, Phước Bình, Quận 9, 144m2.","Quận 9 (TP. Thủ Đức), TPHCM",14 tỷ 500 triệu,3 PN,2 WC,435 m2,https://mogi.vn/quan-9/mua-nha-mat-tien-pho/ban-nha-ngay-dai-lo-2-phuoc-binh-quan-9-144m2-id22570234,2024-06-03
"Bán Villa sân vườn khu compound ABC Trần Não, 210m2, 4 Tầng Giá 42 tỷ","Quận 2 (TP. Thủ Đức), TPHCM",42 tỷ,4 PN,4 WC,135 m2,https://mogi.vn/quan-2/mua-nha-mat-tien-pho/ban-villa-san-vuon-khu-compound-abc-tran-nao-210m2-4-tang-gia-42-ty-id22570491,2024-06-03
Cực phẩm nhà mới hxh Lê Văn Sỹ P.14 Q3 - DT 76m2 - Giá 2tỷ470 - SHR,"Quận 3, TPHCM",2 tỷ 470 triệu,3 PN,3 WC,65 m2,https://mogi.vn/quan-3/mua-nha-hem-ngo/cuc-pham-nha-moi-hxh-le-van-sy-p-14-q3-dt-76m2-gia-2ty470-shr-id22569775,2024-06-03
"Nhà bán hxh Quang Trung, P.8, Gò Vấp - DT 46m2 - Giá 2tỷ050 - SHR","Quận Gò Vấp, TPHCM",2 tỷ 50 triệu,4 PN,5 WC,78 m2,https://mogi.vn/quan-go-vap/mua-nha-hem-ngo/nha-ban-hxh-quang-trung-p-8-go-vap-dt-46m2-gia-2ty050-shr-id22569799,2024-06-03
"Nhà hẻm oto Chu Văn An, P12, Bình Thạnh - DT 44m2 - Giá 2tỷ150 - SHR","Quận Bình Thạnh, TPHCM",2 tỷ 150 triệu,3 PN,4 WC,41 m2,https://mogi.vn/quan-binh-thanh/mua-nha-hem-ngo/nha-hem-oto-chu-van-an-p12-binh-thanh-dt-44m2-gia-2ty150-shr-id22569891,2024-06-03
"Bán nhà mới Liên khu 8-9, BHH A, Bình Tân - DT 72m2 - Giá 2tỷ080 - SHR","Quận Bình Tân, TPHCM",2 tỷ 80 triệu,28 PN,29 WC,130 m2,https://mogi.vn/quan-binh-tan/mua-nha-hem-ngo/ban-nha-moi-lien-khu-8-9-bhh-a-binh-tan-dt-72m2-gia-2ty080-shr-id22569896,2024-06-03
"Nhà mới Lê Đức Thọ P.15 , Gò Vấp - DT 85m2 - Giá 2 tỷ 380 - SHR - HXH","Quận Gò Vấp, TPHCM",2 tỷ 380 triệu,6 PN,6 WC,318 m2,https://mogi.vn/quan-go-vap/mua-nha-hem-ngo/nha-moi-le-duc-tho-p-15-go-vap-dt-85m2-gia-2-ty-380-shr-hxh-id22569978,2024-06-03
Bán nhà Hxh Phạm Văn Đồng P11 Bình thạnh - DT 90m2 - Giá 3tỷ170 - SHR,"Quận Bình Thạnh, TPHCM",3 tỷ 170 triệu,7 PN,7 WC,180 m2,https://mogi.vn/quan-binh-thanh/mua-nha-hem-ngo/ban-nha-hxh-pham-van-dong-p11-binh-thanh-dt-90m2-gia-3ty170-shr-id22570033,2024-06-03
Nhà mới HXH Nguyễn Văn Nghi P.7 Gò Vấp - DT 58m2 - Giá 2 tỷ 360 - SHR,"Quận Gò Vấp, TPHCM",2 tỷ 360 triệu,4 PN,3 WC,120 m2,https://mogi.vn/quan-go-vap/mua-nha-hem-ngo/nha-moi-hxh-nguyen-van-nghi-p-7-go-vap-dt-58m2-gia-2-ty-360-shr-id22570018,2024-06-03
"Bán Villa Ven Sông Đường 12m Đặng Thùy Trâm, 15x16m, 4 Lầu, View Sông","Quận Bình Thạnh, TPHCM",28 tỷ,2 PN,2 WC,90 m2,https://mogi.vn/quan-binh-thanh/mua-nha-biet-thu-lien-ke/ban-villa-ven-song-duong-12m-dang-thuy-tram-15x16m-4-lau-view-song-id22570102,2024-06-03
"Bán nhà mới HXH Phan Văn Trị,P.10, Gò Vấp - DT 78m2 - Giá 2tỷ690 - SHR","Quận Gò Vấp, TPHCM",2 tỷ 690 triệu,9 PN,9 WC,60 m2,https://mogi.vn/quan-go-vap/mua-nha-hem-ngo/ban-nha-moi-hxh-phan-van-tri-p-10-go-vap-dt-78m2-gia-2ty690-shr-id22570115,2024-06-03
Bán nhà rẻ hẻm xe hơi (4x13) 114/62/15 Dương Quảng Hàm P5 Gò Vấp,"Quận Gò Vấp, TPHCM",3 tỷ 650 triệu,4 PN,5 WC,78 m2,https://mogi.vn/quan-go-vap/mua-nha-hem-ngo/ban-nha-re-hem-xe-hoi-4x13-114-62-15-duong-quang-ham-p5-go-vap-id22569772,2024-06-03
Bán nhà rẻ đẹp khu Cán bộ Citypland (4x18) 1179/5 Phan Văn Trị P10 GV,"Quận Gò Vấp, TPHCM",7 tỷ 700 triệu,7 PN,7 WC,152 m2,https://mogi.vn/quan-go-vap/mua-nha-mat-tien-pho/ban-nha-re-dep-khu-can-bo-citypland-4x18-1179-5-phan-van-tri-p10-gv-id22569776,2024-06-03
"Bán nhà mặt tiền hẻm rẻ (3,8x25) 499/ Quang Trung P10 Gò Vấp (UBND QẬN","Quận Gò Vấp, TPHCM",7 tỷ 200 triệu,10 PN,10 WC,470 m2,https://mogi.vn/quan-go-vap/mua-nha-mat-tien-pho/ban-nha-mat-tien-hem-re-3-8x25-499-quang-trung-p10-go-vap-ubnd-qan-id22569780,2024-06-03
Bán nhà mặt tiền (11x36) 1050  Quang Trung P8 Gò Vấp (Đối diện Mecesde,"Quận Gò Vấp, TPHCM",39 tỷ,6 PN,2 WC,290 m2,https://mogi.vn/quan-go-vap/mua-nha-mat-tien-pho/ban-nha-mat-tien-11x36-1050-quang-trung-p8-go-vap-doi-dien-mecesde-id22569793,2024-06-03
"Chủ Ngộp Cần Bán Nhà Hoàng Hoa Thám, P5, Phú Nhuận,Dt:77,5,giá 3tỷ 350","Quận Phú Nhuận, TPHCM",3350 tỷ,5 PN,6 WC,354 m2,https://mogi.vn/quan-phu-nhuan/mua-nha-mat-tien-pho/chu-ngop-can-ban-nha-hoang-hoa-tham-p5-phu-nhuan-dt-77-5-gia-3ty-350-id22413482,2024-06-03
"Chỉ nhỉnh 2 tỷ có nhà gần chợ 339, Phước Long B, sàn 84m2, giá rẻ","Quận 9 (TP. Thủ Đức), TPHCM",2 tỷ 800 triệu,0 PN,0 WC,135 m2,https://mogi.vn/quan-9/mua-nha-hem-ngo/chi-nhinh-2-ty-co-nha-gan-cho-339-phuoc-long-b-san-84m2-gia-re-id22570479,2024-06-03
"Chỉ 2 tỷ nhỉnh có ngay nhà Phước Long B,TP Thủ Đức, 2 tầng, 3 bước HX","Quận 9 (TP. Thủ Đức), TPHCM",2 tỷ 750 triệu,4 PN,3 WC,60 m2,https://mogi.vn/quan-9/mua-nha-hem-ngo/chi-2-ty-nhinh-co-ngay-nha-phuoc-long-b-tp-thu-duc-2-tang-3-buoc-hx-id22570514,2024-06-03
Dãy trọ hiệp thành 44 quận 12 105m2 ngang 5m5 hẻm 6m chỉ 4 tỷ 350.,"Quận 12, TPHCM",4 tỷ 350 triệu,3 PN,4 WC,78 m2,https://mogi.vn/quan-12/mua-nha-hem-ngo/day-tro-hiep-thanh-44-quan-12-105m2-ngang-5m5-hem-6m-chi-4-ty-350-id22556779,2024-06-03
Nhà hiệp thành 45 quận 12 70m2 ngang 5m chỉ 4 tỷ 2.,"Quận 12, TPHCM",4 tỷ 200 triệu,6 PN,4 WC,100 m2,https://mogi.vn/quan-12/mua-nha-hem-ngo/nha-hiep-thanh-45-quan-12-70m2-ngang-5m-chi-4-ty-2-id22570010,2024-06-03
Bán Nhà 2 Mặt Hẻm ➖ Bùi Đình Tuý➖ Có Dòng Tiền Hàng Tháng,"Quận Bình Thạnh, TPHCM",4 tỷ,4 PN,3 WC,52 m2,https://mogi.vn/quan-binh-thanh/mua-nha-hem-ngo/ban-nha-2-mat-hem-bui-dinh-tuy-co-dong-tien-hang-thang-id22544766,2024-06-03
"Hẻm 6M Thông Tứ Tung ➖Siêu Phẩm Nhà Đẹp T.Nhất, Gò Vấp ➖Tổng DTSD 90M2","Quận Gò Vấp, TPHCM",4 tỷ,3 PN,2 WC,52 m2,https://mogi.vn/quan-go-vap/mua-nha-hem-ngo/hem-6m-thong-tu-tung-sieu-pham-nha-dep-t-nhat-go-vap-tong-dtsd-90m2-id22543362,2024-06-03
"🍓B.á.n Nhà Siêu Phẩm Đẹp P.H.Ích, Gò Vấp ➖ Tổng DTSD 80M2 ➖ Hẻm 4m","Quận Gò Vấp, TPHCM",4 tỷ 270 triệu,4 PN,2 WC,868 m2,https://mogi.vn/quan-go-vap/mua-nha-hem-ngo/b-a-n-nha-sieu-pham-dep-p-h-ich-go-vap-tong-dtsd-80m2-hem-4m-id22543032,2024-06-03
Bán nhà rẻ hẻm xe hơi (4x13) Bán nhà 114/62/15 Dương Quảng Hàm P5 Gò V,"Quận Gò Vấp, TPHCM",3 tỷ 650 triệu,4 PN,5 WC,56 m2,https://mogi.vn/quan-go-vap/mua-nha-hem-ngo/ban-nha-re-hem-xe-hoi-4x13-ban-nha-114-62-15-duong-quang-ham-p5-go-v-id22569530,2024-06-03
Trường sa Phú Nhuận hẻm xe tải 4.3m x 13m chỉ 7.3 thương lượng.,"Quận Phú Nhuận, TPHCM",7 tỷ 300 triệu,5 PN,6 WC,70 m2,https://mogi.vn/quan-phu-nhuan/mua-nha-hem-ngo/truong-sa-phu-nhuan-hem-xe-tai-4-3m-x-13m-chi-7-3-thuong-luong-id22570419,2024-06-03
Tân Bình 4m x 10m không Quy Hoạch 2 tầng BTCT chỉ nhỉnh 4 tỷ,"Quận Tân Bình, TPHCM",4 tỷ 400 triệu,2 PN,2 WC,35 m2,https://mogi.vn/quan-tan-binh/mua-nha-hem-ngo/tan-binh-4m-x-10m-khong-quy-hoach-2-tang-btct-chi-nhinh-4-ty-id22570428,2024-06-03
"Bán Nhà Nguyễn Khuyến,Bình Thạnh_DT 50m2_4Tầng BTCT_Không Lộ Giới","Quận Bình Thạnh, TPHCM",6 tỷ,2 PN,1 WC,100 m2,https://mogi.vn/quan-binh-thanh/mua-nha-hem-ngo/ban-nha-nguyen-khuyen-binh-thanh-dt-50m2-4tang-btct-khong-lo-gioi-id22549888,2024-06-03
Mặt tiền An Lạc Bình Tân 138m2 ngang 4.5m nở hậu giá nhỉnh 11 tỷ TL,"Quận Bình Tân, TPHCM",11 tỷ 500 triệu,4 PN,4 WC,45 m2,https://mogi.vn/quan-binh-tan/mua-nha-mat-tien-pho/mat-tien-an-lac-binh-tan-138m2-ngang-4-5m-no-hau-gia-nhinh-11-ty-tl-id22569892,2024-06-03
"✅ Bán đất quận 2, bán nhà Thảo Điền, Bán biệt thự Thảo Điền","Quận 2 (TP. Thủ Đức), TPHCM",23 tỷ,3 PN,3 WC,66 m2,https://mogi.vn/quan-2/mua-nha-biet-thu-lien-ke/ban-dat-quan-2-ban-nha-thao-dien-ban-biet-thu-thao-dien-id22555731,2024-06-03
"Bán Nhà Đẹp Nguyễn Tư Giản, Gò Vấp _ DT 60M2 _ 4Tầng _  Hẻm 7m Thông","Quận Gò Vấp, TPHCM",6 tỷ,4 PN,3 WC,226 m2,https://mogi.vn/quan-go-vap/mua-nha-hem-ngo/ban-nha-dep-nguyen-tu-gian-go-vap-dt-60m2-4tang-hem-7m-thong-id22549020,2024-06-03
"🌈 Nhà 2 Mặt Tiền Trứơc Sau Phạm Văn Chiêu, Gò Vấp _ DT 116m2 _ 3Tầng","Quận Gò Vấp, TPHCM",10 tỷ,4 PN,1 WC,560 m2,https://mogi.vn/quan-go-vap/mua-nha-mat-tien-pho/nha-2-mat-tien-truoc-sau-pham-van-chieu-go-vap-dt-116m2-3tang-id22545974,2024-06-03
"✅ Bán đất quận 2, bán đất biệt thự quận 2","Quận 2 (TP. Thủ Đức), TPHCM",85 tỷ,3 PN,3 WC,40 m2,https://mogi.vn/quan-2/mua-nha-biet-thu-lien-ke/ban-dat-quan-2-ban-dat-biet-thu-quan-2-id22557374,2024-06-03
"Chủ kí gửi bán gấp nhà Hẻm Võ Thị Sáu,P8,Q3,70m2,4ty250tr,SHR","Quận 3, TPHCM",4 tỷ 250 triệu,5 PN,5 WC,200 m2,https://mogi.vn/quan-3/mua-nha-hem-ngo/chu-ki-gui-ban-gap-nha-hem-vo-thi-sau-p8-q3-70m2-4ty250tr-shr-id22570353,2024-06-03
"Cần bán gấp nhà Trần Huy Liệu,P12,Phú Nhuận,75m2,3ty350,cho thuê 19TR","Quận Phú Nhuận, TPHCM",3 tỷ 350 triệu,4 PN,4 WC,60 m2,https://mogi.vn/quan-phu-nhuan/mua-nha-hem-ngo/can-ban-gap-nha-tran-huy-lieu-p12-phu-nhuan-75m2-3ty350-cho-thue-19tr-id22570388,2024-06-03
Bân Gấp Nhà Hẻm Xe Tải 10M Khu Dân Trí 6Tầng 7PN Chỉ 6.5tỷ thương lượn,"Quận Gò Vấp, TPHCM",6 tỷ 500 triệu,4 PN,5 WC,130 m2,https://mogi.vn/quan-go-vap/mua-nha-hem-ngo/ban-gap-nha-hem-xe-tai-10m-khu-dan-tri-6tang-7pn-chi-6-5ty-thuong-luon-id22570052,2024-06-03
Bán Gấp CHDV 4Tầng - Hẻm 6M Sát Mặt Tiền Đường 68M² 7Phòng Chỉ 5.5tỷ,"Quận Gò Vấp, TPHCM",5 tỷ 500 triệu,4 PN,4 WC,502 m2,https://mogi.vn/quan-go-vap/mua-nha-hem-ngo/ban-gap-chdv-4tang-hem-6m-sat-mat-tien-duong-68m-7phong-chi-5-5ty-id22570060,2024-06-03
TT Bình Thạnh Nhà Mới Ở Ngay Full Nội Thất Như Hình 4x9 2Tầng 3PN,"Quận Bình Thạnh, TPHCM",4 tỷ 850 triệu,2 PN,2 WC,63 m2,https://mogi.vn/quan-binh-thanh/mua-nha-hem-ngo/tt-binh-thanh-nha-moi-o-ngay-full-noi-that-nhu-hinh-4x9-2tang-3pn-id22570078,2024-06-03
"Bán nhà HXH Luỹ Bán Bích 81m2, 4 tầng, 9pn giá chỉ 5,73 tỷ TL.","Quận Tân Phú, TPHCM",5 tỷ 730 triệu,4 PN,4 WC,62 m2,https://mogi.vn/quan-tan-phu/mua-nha-hem-ngo/ban-nha-hxh-luy-ban-bich-81m2-4-tang-9pn-gia-chi-5-73-ty-tl-id22570008,2024-06-03
"Bán gấp nhà 50m2-2 tỷ750tr Lê Văn Sỹ,P13,Q3,hẻm oto,SHR","Quận 3, TPHCM",2 tỷ 750 triệu,5 PN,6 WC,198 m2,https://mogi.vn/quan-3/mua-nha-mat-tien-pho/ban-gap-nha-50m2-2-ty750tr-le-van-sy-p13-q3-hem-oto-shr-id22570340,2024-06-03
"MT NGUYỄN ĐÌNH CHIỂU Q.3- 4 Tầng thang máy- 8 TỶ/59m2,SHR","Quận 3, TPHCM",8 tỷ,4 PN,4 WC,57 m2,https://mogi.vn/quan-3/mua-nha-mat-tien-pho/mt-nguyen-dinh-chieu-q-3-4-tang-thang-may-8-ty-59m2-shr-id22570354,2024-06-03
"Bán nhanh nhà Lê Văn Phan,P.Phú Thọ Hòa,Tân Phú.58m2/giá 2 tỷ290tr,SHR","Quận Tân Phú, TPHCM",2 tỷ 290 triệu,3 PN,4 WC,67 m2,https://mogi.vn/quan-tan-phu/mua-nha-mat-tien-pho/ban-nhanh-nha-le-van-phan-p-phu-tho-hoa-tan-phu-58m2-gia-2-ty290tr-shr-id22570368,2024-06-03
Nhà biệt thự mini góc 2 mặt tiền xe hơi Lê Văn Lương pkiển. Dt:9x9m,"Huyện Nhà Bè, TPHCM",5 tỷ 950 triệu,4 PN,4 WC,50 m2,https://mogi.vn/huyen-nha-be/mua-nha-mat-tien-pho/nha-biet-thu-mini-goc-2-mat-tien-xe-hoi-le-van-luong-pkien-dt-9x9m-id22568628,2024-06-03
Nhà lê văn khương thới an quận 12 74m2 4 tầng đường 8m chỉ 6 tỷ.,"Quận 12, TPHCM",6 tỷ,0 PN,0 WC,128 m2,https://mogi.vn/quan-12/mua-nha-mat-tien-pho/nha-le-van-khuong-thoi-an-quan-12-74m2-4-tang-duong-8m-chi-6-ty-id22569963,2024-06-03
"Bán nhà mặt tiền Nguyễn Văn Đậu Q.Bình Thạnh, DT 7mx18m, 6 tầng","Quận Bình Thạnh, TPHCM",25 tỷ,1 PN,1 WC,70 m2,https://mogi.vn/quan-binh-thanh/mua-nha-mat-tien-pho/ban-nha-mat-tien-nguyen-van-dau-q-binh-thanh-dt-7mx18m-6-tang-id22569532,2024-06-03
