name,district,price,bedroom,wc,acreage,link,date
"Bán nhà câp 4,ngay chợ hiệp bình,thủ đức,dt 176m2, giá 7 tỷ 590tr,TL","Quận Thủ Đức (TP. Thủ Đức), TPHCM",7 tỷ 590 triệu,2 PN,2 WC,176 m2,https://mogi.vn/quan-thu-duc/mua-nha-mat-tien-pho/ban-nha-cap-4-ngay-cho-hiep-binh-thu-duc-dt-176m2-gia-7-ty-590tr-tl-id22561084,2024-05-20
"Bán gấp căn nhà ngay chợ hiệp bình,thủ đức,sổ riêng, giá 6 tỷ 350,TL","Quận Thủ Đức (TP. Thủ Đức), TPHCM",6 tỷ 350 triệu,3 PN,3 WC,88 m2,https://mogi.vn/quan-thu-duc/mua-nha-mat-tien-pho/ban-gap-can-nha-ngay-cho-hiep-binh-thu-duc-so-rieng-gia-6-ty-350-tl-id22562091,2024-05-20
"Nhà 1tx1l,hẻm xe hơi,kha vạn cân,thủ đức,sổ riêng,giá 3 tỷ 950 tỷ,TL","Quận Thủ Đức (TP. Thủ Đức), TPHCM",3 tỷ 950 triệu,2 PN,2 WC,51 m2,https://mogi.vn/quan-thu-duc/mua-nha-mat-tien-pho/nha-1tx1l-hem-xe-hoi-kha-van-can-thu-duc-so-rieng-gia-3-ty-950-ty-tl-id22562243,2024-05-20
"💯Đường nội bộ 12m Cư Xá Phú Lâm D - 7,2 x 11m 3 tầng GẦN CHỢ H.T.QUÝ","Quận 6, TPHCM",10 tỷ 600 triệu,3 PN,3 WC,80 m2,https://mogi.vn/quan-6/mua-nha-mat-tien-pho/duong-noi-bo-12m-cu-xa-phu-lam-d-7-2-x-11m-3-tang-gan-cho-h-t-quy-id22562588,2024-05-20
"Biệt thự K300 Tân Bình, 120m2 (6.6 x 18m ), 3 tầng đường 6m KD giá tốt","Quận Tân Bình, TPHCM",17 tỷ 700 triệu,5 PN,5 WC,120 m2,https://mogi.vn/quan-tan-binh/mua-nha-mat-tien-pho/biet-thu-k300-tan-binh-120m2-6-6-x-18m-3-tang-duong-6m-kd-gia-tot-id22562340,2024-05-20
"Nhà SHR, Thạnh Lộc 12 gần Ngã Tư Ga, 55m2, hẻm 4m, giá chỉ 3.35 tỷ.","Quận 12, TPHCM",3 tỷ 350 triệu,2 PN,2 WC,55 m2,https://mogi.vn/quan-12/mua-nha-hem-ngo/nha-shr-thanh-loc-12-gan-nga-tu-ga-55m2-hem-4m-gia-chi-3-35-ty-id22562524,2024-05-20
"Bán nhà Hẻm xe tải thông Nguyễn Sơn Tân Phú 52M2 2Tầng chỉ 5,4 Tỷ TL","Quận Tân Phú, TPHCM",5 tỷ 400 triệu,2 PN,2 WC,52 m2,https://mogi.vn/quan-tan-phu/mua-nha-hem-ngo/ban-nha-hem-xe-tai-thong-nguyen-son-tan-phu-52m2-2tang-chi-5-4-ty-tl-id22560639,2024-05-20
"Bán nhà Hẻm Xe Tải ngay Gò Xoài giáp Tân Phú 3Tầng Mới 64M2 chỉ 5,6 Tỷ","Quận Bình Tân, TPHCM",5 tỷ 600 triệu,4 PN,3 WC,64 m2,https://mogi.vn/quan-binh-tan/mua-nha-hem-ngo/ban-nha-hem-xe-tai-ngay-go-xoai-giap-tan-phu-3tang-moi-64m2-chi-5-6-ty-id22561370,2024-05-20
"Bán nhà Thảo Điền, Bán nhà Quốc Hương - Thảo Điền","Quận 2 (TP. Thủ Đức), TPHCM",99 tỷ,5 PN,5 WC,263 m2,https://mogi.vn/quan-2/mua-nha-mat-tien-pho/ban-nha-thao-dien-ban-nha-quoc-huong-thao-dien-id22562562,2024-05-20
"Bán nhà Vườn Lài Tân Phú Hẻm xe tải 6M- 4x18M- 4Tầng Đẹp chỉ 8,8 Tỷ TL","Quận Tân Phú, TPHCM",8 tỷ 800 triệu,5 PN,5 WC,72 m2,https://mogi.vn/quan-tan-phu/mua-nha-hem-ngo/ban-nha-vuon-lai-tan-phu-hem-xe-tai-6m-4x18m-4tang-dep-chi-8-8-ty-tl-id22561766,2024-05-20
"Bán nhà Thảo Điền, Bán nhà mặt tiền Nguyễn Văn Hưởng Thảo Điền","Quận 2 (TP. Thủ Đức), TPHCM",134 tỷ,4 PN,4 WC,370 m2,https://mogi.vn/quan-2/mua-nha-mat-tien-pho/ban-nha-thao-dien-ban-nha-mat-tien-nguyen-van-huong-thao-dien-id22562436,2024-05-20
"Bán nhà Thảo Điền, Bán nhà quận 2","Quận 2 (TP. Thủ Đức), TPHCM",24 tỷ,4 PN,4 WC,152 m2,https://mogi.vn/quan-2/mua-nha-mat-tien-pho/ban-nha-thao-dien-ban-nha-quan-2-id22562398,2024-05-20
Bán tòa căn hộ dịch vụ hẻm xe hơi 458 Huỳnh Tấn Phát Q7,"Quận 7, TPHCM",29 tỷ,29 PN,29 WC,245 m2,https://mogi.vn/quan-7/mua-nha-mat-tien-pho/ban-toa-can-ho-dich-vu-hem-xe-hoi-458-huynh-tan-phat-q7-id22561555,2024-05-20
Bán dãy trọ hẻm xe hơi đường  trương văn thành.P hiệp phú.Tp thủ đức,"Quận 9 (TP. Thủ Đức), TPHCM",8 tỷ 600 triệu,7 PN,7 WC,117 m2,https://mogi.vn/quan-9/mua-nha-hem-ngo/ban-day-tro-hem-xe-hoi-duong-truong-van-thanh-p-hiep-phu-tp-thu-duc-id22561741,2024-05-20
Bán nhà 1 trệt 2 lầu hẻm xe hơi đường cầu xây.P tân phú.Tp thủ đức,"Quận 9 (TP. Thủ Đức), TPHCM",4 tỷ 700 triệu,3 PN,4 WC,54 m2,https://mogi.vn/quan-9/mua-nha-hem-ngo/ban-nha-1-tret-2-lau-hem-xe-hoi-duong-cau-xay-p-tan-phu-tp-thu-duc-id22561744,2024-05-20
"Nhà cách mt 1 căn Thích Quảng Đức- P5 - Phú Nhuận - DT 52m2 Giá 2,8 tỷ","Quận Phú Nhuận, TPHCM",2 tỷ 800 triệu,3 PN,3 WC,52 m2,https://mogi.vn/quan-phu-nhuan/mua-nha-hem-ngo/nha-cach-mt-1-can-thich-quang-duc-p5-phu-nhuan-dt-52m2-gia-2-8-ty-id22562379,2024-05-20
"Cực hiếm nhà mới Nguyễn Đình Chiểu, P.3, Phú Nhuận- DT 65m2 Giá 3,2 tỷ","Quận Phú Nhuận, TPHCM",3 tỷ 200 triệu,3 PN,4 WC,65 m2,https://mogi.vn/quan-phu-nhuan/mua-nha-hem-ngo/cuc-hiem-nha-moi-nguyen-dinh-chieu-p-3-phu-nhuan-dt-65m2-gia-3-2-ty-id22562389,2024-05-20
Mặt Tiền Tân Kỳ Tân Quý Tân Phú 4 Tầng 4m27m Chỉ 15.X Tỷ,"Quận Tân Phú, TPHCM",15 tỷ 500 triệu,4 PN,5 WC,108 m2,https://mogi.vn/quan-tan-phu/mua-nha-mat-tien-pho/mat-tien-tan-ky-tan-quy-tan-phu-4-tang-4m27m-chi-15-x-ty-id22561697,2024-05-20
"Bán nhà Hẻm Xe Hơi Lê Thúc Hoạch Tân Phú 64M2 chỉ 3,6 Tỷ","Quận Tân Phú, TPHCM",3 tỷ 600 triệu,2 PN,2 WC,64 m2,https://mogi.vn/quan-tan-phu/mua-nha-hem-ngo/ban-nha-hem-xe-hoi-le-thuc-hoach-tan-phu-64m2-chi-3-6-ty-id22562544,2024-05-20
"Bán nhà mặt tiền 4 tầng gần đường Lê Văn Việt, cho thuê 42tr/tháng","Quận 9 (TP. Thủ Đức), TPHCM",22 tỷ,5 PN,5 WC,90 m2,https://mogi.vn/quan-9/mua-nha-mat-tien-pho/ban-nha-mat-tien-4-tang-gan-duong-le-van-viet-cho-thue-42tr-thang-id22560896,2024-05-20
Nhà Đường Số 8 P.11 Gò Vấp 3 Tầng Hẻm Xe Hơi DIện Tích 60m2 Giá 7 Tỷ.,"Quận Gò Vấp, TPHCM",7 tỷ,4 PN,3 WC,60 m2,https://mogi.vn/quan-go-vap/mua-nha-hem-ngo/nha-duong-so-8-p-11-go-vap-3-tang-hem-xe-hoi-dien-tich-60m2-gia-7-ty-id22562535,2024-05-20
Bán nhà QUẬN 9.THỦ ĐỨC (5 x 25M) DT125m2 giá 7.2 tỷ giá rẻ nhất,"Quận 9 (TP. Thủ Đức), TPHCM",72.000 đ,3 PN,3 WC,125 m2,https://mogi.vn/quan-9/mua-nha-mat-tien-pho/ban-nha-quan-9-thu-duc-5-x-25m-dt125m2-gia-7-2-ty-gia-re-nhat-id22560958,2024-05-20
"Bán nhà Làng Tăng Phú, TNPA, 72m2, chỉ 4.95 tỷ thương lượng","Quận 9 (TP. Thủ Đức), TPHCM",4 tỷ 950 triệu,2 PN,2 WC,72 m2,https://mogi.vn/quan-9/mua-nha-hem-ngo/ban-nha-lang-tang-phu-tnpa-72m2-chi-4-95-ty-thuong-luong-id22560903,2024-05-20
"Bán nhà + 3 phòng trọ, 134m2, Tây Hoà, Phước Long A, chỉ 5.5 tỷ tl","Quận 9 (TP. Thủ Đức), TPHCM",5 tỷ 500 triệu,4 PN,4 WC,134 m2,https://mogi.vn/quan-9/mua-nha-hem-ngo/ban-nha-3-phong-tro-134m2-tay-hoa-phuoc-long-a-chi-5-5-ty-tl-id22561540,2024-05-20
"Nhà ngọp ngân hàn gấp bán HXH Mã Lò, 4 x15 m, 3 tầng chỉ 3,85 tỷ tl","Quận Bình Tân, TPHCM",3 tỷ 850 triệu,3 PN,2 WC,60 m2,https://mogi.vn/quan-binh-tan/mua-nha-hem-ngo/nha-ngop-ngan-han-gap-ban-hxh-ma-lo-4-x15-m-3-tang-chi-3-85-ty-tl-id22561701,2024-05-20
"Bán nhà HXH, gần Trường ĐH Văn Hoá, Phước Long B, 69m2, chỉ 4.5 tỷ tl.","Quận 9 (TP. Thủ Đức), TPHCM",4 tỷ 500 triệu,2 PN,2 WC,69 m2,https://mogi.vn/quan-9/mua-nha-hem-ngo/ban-nha-hxh-gan-truong-dh-van-hoa-phuoc-long-b-69m2-chi-4-5-ty-tl-id22561892,2024-05-20
"Bán nhà HXH Phường Bình Trị Đông A, 101 m2 chỉ 3,49 tỷ.","Quận Bình Tân, TPHCM",3 tỷ 490 triệu,5 PN,5 WC,101 m2,https://mogi.vn/quan-binh-tan/mua-nha-hem-ngo/ban-nha-hxh-phuong-binh-tri-dong-a-101-m2-chi-3-49-ty-id22560285,2024-05-20
"Bán nhà Đỗ Xuân Hợp, Phước Long B, 65m2, chỉ 4.7 tỷ.","Quận 9 (TP. Thủ Đức), TPHCM",4 tỷ 700 triệu,2 PN,2 WC,65 m2,https://mogi.vn/quan-9/mua-nha-hem-ngo/ban-nha-do-xuan-hop-phuoc-long-b-65m2-chi-4-7-ty-id22561897,2024-05-20
Nhà giá rẻ Quận 10 P.12 Cao Thắng 9m * 6m ba tầng hoàn công đủ,"Quận 10, TPHCM",5 tỷ 400 triệu,3 PN,3 WC,54 m2,https://mogi.vn/quan-10/mua-nha-hem-ngo/nha-gia-re-quan-10-p-12-cao-thang-9m-6m-ba-tang-hoan-cong-du-id22561747,2024-05-20
Hẻm Xe Tải Tỉnh Lộ 10 Chiến Lược Bình Tân 4 Tầng 4m13m Chỉ 4.8 Tỷ,"Quận Bình Tân, TPHCM",4 tỷ 800 triệu,4 PN,3 WC,52 m2,https://mogi.vn/quan-binh-tan/mua-nha-hem-ngo/hem-xe-tai-tinh-lo-10-chien-luoc-binh-tan-4-tang-4m13m-chi-4-8-ty-id22561696,2024-05-20
Mặt Tiền Trương Phước Phan 2 Tầng 7.3m26m Chủ Gim Hơn 6 Tỷ Còn 10.X Tỷ,"Quận Bình Tân, TPHCM",10 tỷ 990 triệu,4 PN,2 WC,188 m2,https://mogi.vn/quan-binh-tan/mua-nha-mat-tien-pho/mat-tien-truong-phuoc-phan-2-tang-7-3m26m-chu-gim-hon-6-ty-con-10-x-ty-id22561935,2024-05-20
Vườn Lài Tân Phú 7m x 18m hẻm xe tải chỉ 10.6 tỷ thương lượng,"Quận Tân Phú, TPHCM",10 tỷ 600 triệu,3 PN,3 WC,120 m2,https://mogi.vn/quan-tan-phu/mua-nha-hem-ngo/vuon-lai-tan-phu-7m-x-18m-hem-xe-tai-chi-10-6-ty-thuong-luong-id22561623,2024-05-20
Bán Biệt Thự Hồ Bơi + Sân Vườn Thảo Điền Thiết Kế Hiện Đại,"Quận 2 (TP. Thủ Đức), TPHCM",79 tỷ,5 PN,5 WC,255 m2,https://mogi.vn/quan-2/mua-nha-mat-tien-pho/ba-n-bie-t-thu-ho-boi-san-vuo-n-tha-o-die-n-thie-t-ke-hie-n-da-i-id22562522,2024-05-20
"Nhà 4 tầng MTKD Nguyễn Văn Luông 4,8x10m LỀ 6m ĐỐI DIỆN NHÀ THIẾU NHI","Quận 6, TPHCM",13 tỷ 200 triệu,5 PN,4 WC,48 m2,https://mogi.vn/quan-6/mua-nha-mat-tien-pho/nha-4-tang-mtkd-nguyen-van-luong-4-8x10m-le-6m-doi-dien-nha-thieu-nhi-id22562513,2024-05-20
"Căn góc 2 mặt tiền Đường Số 8, P11 rất sầm uất - DT 3.5x19 - ĐCT 20tr","Quận Gò Vấp, TPHCM",5 tỷ 100 triệu,1 PN,1 WC,64 m2,https://mogi.vn/quan-go-vap/mua-nha-mat-tien-pho/can-goc-2-mat-tien-duong-so-8-p11-rat-sam-uat-dt-3-5x19-dct-20tr-id22560436,2024-05-20
"GẤP, nhà 2 tầng mới, 44m2, hẻm 6m2 thông Hiệp Thành 13, Q12, chỉ 3.7tỷ","Quận 12, TPHCM",3 tỷ 700 triệu,2 PN,2 WC,44 m2,https://mogi.vn/quan-12/mua-nha-hem-ngo/gap-nha-2-tang-moi-44m2-hem-6m2-thong-hiep-thanh-13-q12-chi-3-7ty-id22562481,2024-05-20
"bán gấp nhà mới đẹp, Hẻm ba gác thông Phan Tây Hồ P.7 PN 60m2, 6 tỷ15","Quận Phú Nhuận, TPHCM",6 tỷ 150 triệu,4 PN,6 WC,60 m2,https://mogi.vn/quan-phu-nhuan/mua-nha-hem-ngo/ban-gap-nha-moi-dep-hem-ba-gac-thong-phan-tay-ho-p-7-pn-60m2-6-ty15-id22562501,2024-05-20
"Đường bê tông ô tô thông, 8x25m tiện xây nhà vườn. 1.25 tỷ","Quận Tân Phú, TPHCM",1 tỷ 250 triệu,0 PN,0 WC,200 m2,https://mogi.vn/quan-tan-phu/mua-nha-hem-ngo/duong-be-tong-o-to-thong-8x25m-tien-xay-nha-vuon-1-25-ty-id22562490,2024-05-20
Nhà cấp 4 diện tích 5x20 - Mặt tiền hẻm kinh doanh chợ Căn Cứ 26,"Quận Gò Vấp, TPHCM",10 tỷ 700 triệu,1 PN,1 WC,100 m2,https://mogi.vn/quan-go-vap/mua-nha-hem-ngo/nha-cap-4-dien-tich-5x20-mat-tien-hem-kinh-doanh-cho-can-cu-26-id22562365,2024-05-20
"Bán nhà ĐẸP Huỳnh Văn Bánh, Phú Nhuận, OTO VÀO NHÀ (3.5 x 14) chỉ 9TỶ","Quận Phú Nhuận, TPHCM",9 tỷ,4 PN,4 WC,49 m2,https://mogi.vn/quan-phu-nhuan/mua-nha-hem-ngo/ban-nha-dep-huynh-van-banh-phu-nhuan-oto-vao-nha-3-5-x-14-chi-9ty-id22562473,2024-05-20
"Mặt Tiền Kinh Doanh Nguyễn Thị Thảnh, Hóc Môn, 334M2, 3 Tầng Bán Gấp","Huyện Hóc Môn, TPHCM",16 tỷ 500 triệu,4 PN,4 WC,334 m2,https://mogi.vn/huyen-hoc-mon/mua-nha-mat-tien-pho/mat-tien-kinh-doanh-nguyen-thi-thanh-hoc-mon-334m2-3-tang-ban-gap-id22560956,2024-05-20
"Bán nhà MT Lê Quang Định giao Nguyễn Thượng Hiền p5, (4,5x20) Hầm 7T","Quận Bình Thạnh, TPHCM",22 tỷ 500 triệu,3 PN,6 WC,92 m2,https://mogi.vn/quan-binh-thanh/mua-nha-mat-tien-pho/ban-nha-mt-le-quang-dinh-giao-nguyen-thuong-hien-p5-4-5x20-ham-7t-id22562352,2024-05-20
NHÀ mới- Đường Làng Tăng Nhơn Phú- Sát Lê Văn Việt- Quận 9,"Quận 9 (TP. Thủ Đức), TPHCM",6 tỷ 500 triệu,3 PN,4 WC,60 m2,https://mogi.vn/quan-9/mua-nha-mat-tien-pho/nha-moi-duong-lang-tang-nhon-phu-sat-le-van-viet-quan-9-id22560315,2024-05-20
BIỆT THỰ Verosa- Khang Điền - Phú Hữu- Hoàn Công Chuẩn,"Quận 9 (TP. Thủ Đức), TPHCM",16 tỷ 100 triệu,4 PN,4 WC,102 m2,https://mogi.vn/quan-9/mua-nha-biet-thu-lien-ke/biet-thu-verosa-khang-dien-phu-huu-hoan-cong-chuan-id22560288,2024-05-20
"Bán Nhà 3 tầng(mới)- đường 8,Trường Thạnh- Sát Đông Tăng Long","Quận 9 (TP. Thủ Đức), TPHCM",4 tỷ 650 triệu,4 PN,3 WC,51 m2,https://mogi.vn/quan-9/mua-nha-mat-tien-pho/ban-nha-3-tang-moi-duong-8-truong-thanh-sat-dong-tang-long-id22560284,2024-05-20
Cần bán gấp nhà phố HƯNG GIA  – Phú Mỹ Hưng- Quận 7,"Quận 7, TPHCM",37 tỷ,5 PN,4 WC,111 m2,https://mogi.vn/quan-7/mua-nha-mat-tien-pho/can-ban-gap-nha-pho-hung-gia-phu-my-hung-quan-7-id22500159,2024-05-20
"Bán nhà Hẻm 2,5m Quang Trung, P10, GV, 3.3x10m, 2 tầng,  3,15 tỷ TL","Quận Gò Vấp, TPHCM",3 tỷ 150 triệu,2 PN,2 WC,33 m2,https://mogi.vn/quan-go-vap/mua-nha-hem-ngo/ban-nha-hem-2-5m-quang-trung-p10-gv-3-3x10m-2-tang-3-15-ty-tl-id22562426,2024-05-20
"Cần bán gấp nhà hẻm xe hơi 1806 đường Huỳnh Tấn Phát, Thì Trấn Nhà Bè","Huyện Nhà Bè, TPHCM",5 tỷ 300 triệu,4 PN,3 WC,56 m2,https://mogi.vn/huyen-nha-be/mua-nha-hem-ngo/can-ban-gap-nha-hem-xe-hoi-1806-duong-huynh-tan-phat-thi-tran-nha-be-id22492596,2024-05-20
"Bán gấp Nhà phố Mini Phường 9, Gò Vấp DT31m2 1T1l 2PN Giá 2TY130 SHR","Quận Gò Vấp, TPHCM",2 tỷ 130 triệu,2 PN,2 WC,31 m2,https://mogi.vn/quan-go-vap/mua-nha-mat-tien-pho/ban-gap-nha-pho-mini-phuong-9-go-vap-dt31m2-1t1l-2pn-gia-2ty130-shr-id22562432,2024-05-20
Cần bán gấp biệt thự phố vườn Nam Thiên– Phú Mỹ Hưng- Quận 7,"Quận 7, TPHCM",30 tỷ,4 PN,4 WC,126 m2,https://mogi.vn/quan-7/mua-nha-biet-thu-lien-ke/can-ban-gap-biet-thu-pho-vuon-nam-thien-phu-my-hung-quan-7-id22490464,2024-05-20
Cần bán gấp biệt thự song lập MỸ QUANG  – Phú Mỹ Hưng-Quận 7,"Quận 7, TPHCM",65 tỷ,5 PN,5 WC,200 m2,https://mogi.vn/quan-7/mua-nha-mat-tien-pho/can-ban-gap-biet-thu-song-lap-my-quang-phu-my-hung-quan-7-id22502716,2024-05-20
Cần bán gấp biệt thự Nam Thông – Phú Mỹ Hưng- Quận 7.,"Quận 7, TPHCM",32 tỷ 500 triệu,5 PN,5 WC,146 m2,https://mogi.vn/quan-7/mua-nha-biet-thu-lien-ke/can-ban-gap-biet-thu-nam-thong-phu-my-hung-quan-7-id22490530,2024-05-20
"Bán nhà hẻm 3m Phạm Văn Chiêu, 3,3 x 14, 1 trệt 1 lầu giá 3.86 tỷ tl","Quận Gò Vấp, TPHCM",3 tỷ 860 triệu,2 PN,2 WC,39 m2,https://mogi.vn/quan-go-vap/mua-nha-hem-ngo/ban-nha-hem-3m-pham-van-chieu-3-3-x-14-1-tret-1-lau-gia-3-86-ty-tl-id22562430,2024-05-20
"Bán Nhà Thới An Gần UBND Quận 12, 56M2 SHR, HXH, 3.3 Tỷ","Quận 12, TPHCM",3 tỷ 300 triệu,2 PN,2 WC,56 m2,https://mogi.vn/quan-12/mua-nha-hem-ngo/ban-nha-thoi-an-gan-ubnd-quan-12-56m2-shr-hxh-3-3-ty-id22559389,2024-05-20
Bán Đất Văn Phòng Mặt Tiền Ngay Hai Bà Trưng Quận 1 Siêu Tốt,"Quận 1, TPHCM",130 tỷ,0 PN,0 WC,250 m2,https://mogi.vn/quan-1/mua-nha-mat-tien-pho/ba-n-da-t-van-pho-ng-ma-t-tie-n-ngay-hai-ba-trung-qua-n-1-sieu-to-t-id22562424,2024-05-20
Cần bán gấp biệt thự phố vườn MỸ THÁI 2 – Phú Mỹ Hưng-Quận 7,"Quận 7, TPHCM",30 tỷ,4 PN,4 WC,126 m2,https://mogi.vn/quan-7/mua-nha-biet-thu-lien-ke/can-ban-gap-biet-thu-pho-vuon-my-thai-2-phu-my-hung-quan-7-id22501336,2024-05-20
Cần bán gấp biệt thự phố vườn MỸ VĂN  – Phú Mỹ Hưng-Quận 7.,"Quận 7, TPHCM",36 tỷ,4 PN,4 WC,126 m2,https://mogi.vn/quan-7/mua-nha-biet-thu-lien-ke/can-ban-gap-biet-thu-pho-vuon-my-van-phu-my-hung-quan-7-id22501347,2024-05-20
"Khan hiếm - mặt tiền Nguyễn Văn Đậu, P6, BT - 5 tầng thang máy (DTSD:","Quận Bình Thạnh, TPHCM",12 tỷ 500 triệu,5 PN,5 WC,45 m2,https://mogi.vn/quan-binh-thanh/mua-nha-mat-tien-pho/khan-hiem-mat-tien-nguyen-van-dau-p6-bt-5-tang-thang-may-dtsd-id22562402,2024-05-20
"Khan hiếm - mặt tiền Nguyễn Văn Đậu, P6, BT - 5 tầng thang máy (DTSD:","Quận Bình Thạnh, TPHCM",12 tỷ 500 triệu,5 PN,5 WC,45 m2,https://mogi.vn/quan-binh-thanh/mua-nha-mat-tien-pho/khan-hiem-mat-tien-nguyen-van-dau-p6-bt-5-tang-thang-may-dtsd-id22562402,2024-05-20
"Bán Nhà Mặt Tiền Hiệp Thành 18 Quận 12, 95M2, Nhỉnh 5 Tỷ","Quận 12, TPHCM",5 tỷ 900 triệu,2 PN,1 WC,95 m2,https://mogi.vn/quan-12/mua-nha-mat-tien-pho/ban-nha-mat-tien-hiep-thanh-18-quan-12-95m2-nhinh-5-ty-id22562009,2024-05-20
"Bán Nhà Hẻm Nhựa 6M Nguyễn Ảnh Thủ, Hiệp Thành, Quận 12, 80M² 4 Tầng,","Quận 12, TPHCM",5 tỷ 200 triệu,4 PN,4 WC,80 m2,https://mogi.vn/quan-12/mua-nha-mat-tien-pho/ban-nha-hem-nhua-6m-nguyen-anh-thu-hiep-thanh-quan-12-80m-4-tang-id22562018,2024-05-20
"Bán Nhà Hẻm Nhựa 6M Nguyễn Ảnh Thủ, Hiệp Thành, Quận 12, 80M² 4 Tầng,","Quận 12, TPHCM",5 tỷ 200 triệu,4 PN,4 WC,80 m2,https://mogi.vn/quan-12/mua-nha-hem-ngo/ban-nha-hem-nhua-6m-nguyen-anh-thu-hiep-thanh-quan-12-80m-4-tang-id22562087,2024-05-20
"CHỈ 165TR/M2 Nhà Mặt Tiền đường Bạch Đằng , Diện tích 190m2 , Trệt Lầu","Quận Bình Thạnh, TPHCM",31 tỷ 500 triệu,2 PN,2 WC,190 m2,https://mogi.vn/quan-binh-thanh/mua-nha-mat-tien-pho/chi-165tr-m2-nha-mat-tien-duong-bach-dang-dien-tich-190m2-tret-lau-id22560507,2024-05-20
